Unique Well ID,Operator Name,First 12 mo CUM GAS  Mcf,First 12 mo CUM CND/OIL  Bbl,First 12 mo CUM BOE  Bbl,First 12 mo CALENDAR DAILY AVG GAS  Mcf,First 12 mo CALENDAR DAILY AVG BOE  Bbl,Total Measured Depth (m) WCFD,First 12 mo CUM HRS  hrs,Completion Year WCFD,Completed Length (m) WCFD,Avg Frac Spacing (m/s),Stages Actual WCFD,Technology Group WCFD,Avg Proppant Placed WCFD (t/m),Total Proppant Placed WCFD (t),Frac Fluid WCFD,Avg Fluid Pumped WCFD (m3/s)
100/09-03-081-18W6/00,CANADIAN NATURAL RESOURCES LIMITED,2441260,245,407122,6688,1115,4940,7699,2017,2561,53,48,Ball and Seat/Plug and Perf,1.90,4850,SW,538.5
100/06-16-082-20W6/02,CREW ENERGY INC.,215388,1889,37787,590,104,2808,7699,2009,776,155,5,Plug and Perf,0.70,510,CO2,121.6
104/03-15-079-17W6/00,OVINTIV CANADA ULC,2575728,5572,434860,7057,1191,4342,7702,2014,1744,116,15,Plug and Perf,1.40,2485,SW,635.1
100/05-35-080-16W6/00,ARC RESOURCES LTD.,1274248,3582,215957,3491,592,3695,7702,2012,1555,222,7,Plug and Perf,0.80,1210,SW,959.6
100/08-06-081-20W6/00,SHELL CANADA LIMITED,556725,0,92788,1521,254,3771,7702,2015,1135,45,25,Ball and Seat ,0.70,774,SW,309.2
106/10-10-080-17W6/00,OVINTIV CANADA ULC,485163,36928,117788,1329,323,5423,7702,2018,2985,93,32,Plug and Perf,1.30,3786,SW,509.4
102/08-07-082-19W6/00,CREW ENERGY INC.,422120,0,70353,1157,193,2801,7702,2014,828,55,15,Ball and Seat ,1.10,913,SW,430.2
100/05-12-082-20W6/00,CREW ENERGY INC.,279862,0,46644,765,127,3515,7702,2011,1401,156,9,Plug and Perf,0.80,1138,SW,533.7
106/03-13-081-18W6/00,OVINTIV CANADA ULC,1789871,58045,356357,4904,976,4730,7704,2018,2441,136,18,Plug and Perf,1.70,4121,SW,838.4
100/06-24-077-17W6/00,MURPHY OIL COMPANY LTD.,1378405,0,229734,3777,629,4585,7704,2010,1551,111,14,Ball and Seat ,0.30,517,WB,237.9
102/13-31-080-15W6/00,TOURMALINE OIL CORP.,1723433,1947,289186,4709,790,3567,7706,2016,1341,52,26,Ball and Seat ,1.10,1405,SW,303.0
103/04-03-082-19W6/00,CREW ENERGY INC.,930923,154,155307,2551,426,3562,7706,2013,1367,98,14,Ball and Seat ,0.90,1284,SW,623.3
106/11-31-080-17W6/00,OVINTIV CANADA ULC,923821,20324,174294,2531,478,4105,7706,2018,1794,49,37,Plug and Perf,2.60,4647,SW,583.3
100/09-19-079-17W6/00,OVINTIV CANADA ULC,706636,3489,121262,1936,332,4241,7706,2010,1780,198,9,Coil Tubing Jet Cut,0.50,896,WB,128.9
100/05-10-078-14W6/00,OVINTIV CANADA ULC,2284982,102537,483367,6821,1443,5902,7709,2020,3486,109,32,Plug and Perf,2.80,9580,SW,904.9
100/01-19-082-19W6/00,CREW ENERGY INC.,972675,0,162113,2658,443,4287,7709,2019,2112,60,35,Plug and Perf,2.00,4190,SW,532.9
100/05-03-082-19W6/00,CREW ENERGY INC.,1043382,809,174706,2859,479,3675,7711,2013,1506,100,15,Ball and Seat ,0.90,1415,SW,635.9
102/10-36-077-17W6/00,MURPHY OIL COMPANY LTD.,2196893,0,366149,6019,1003,5655,7714,2017,2803,97,29,Plug and Perf,1.50,4233,SW,844.8
100/01-01-079-16W6/00,ARC RESOURCES LTD.,638168,0,106361,1744,291,4263,7714,2010,1794,163,11,Plug and Perf,0.60,1105,CO2,124.9
111/02-06-081-17W6/00,OVINTIV CANADA ULC,549267,114085,205630,1501,562,4752,7714,2019,2202,58,38,Plug and Perf,2.70,5827,SW,531.6
100/02-08-081-16W6/00,ARC RESOURCES LTD.,788923,0,131487,2161,360,3757,7716,2014,1544,77,20,Ball and Seat ,0.80,1252,SW,364.3
100/04-28-082-20W6/00,CREW ENERGY INC.,640354,2,106728,1754,292,3949,7716,2017,1610,42,38,Ball and Seat ,1.10,1687,SW,301.9
108/09-13-081-18W6/00,OVINTIV CANADA ULC,433512,46577,118829,1188,326,4199,7721,2018,1888,90,21,Plug and Perf,1.20,2244,SW,532.5
102/07-10-080-17W6/00,OVINTIV CANADA ULC,358108,16314,75998,981,208,4347,7721,2018,1934,121,16,Plug and Perf,0.90,1656,SW,548.7
102/09-28-080-16W6/00,ARC RESOURCES LTD.,318891,0,53149,874,146,3635,7721,2013,1511,95,16,Plug and Perf,0.70,977,SW,307.8
102/16-02-080-19W6/00,SHELL CANADA LIMITED,3503529,0,583922,9599,1600,5758,7723,2017,3018,55,55,Ball and Seat/Coil Tubing,0.90,2754,SW,253.0
103/16-06-080-17W6/00,OVINTIV CANADA ULC,2741679,66888,523834,7511,1435,4391,7723,2018,1872,94,20,Plug and Perf,3.10,5732,SW,847.0
100/08-27-081-17W6/00,CREW ENERGY INC.,439495,56400,129649,1204,355,3613,7723,2017,1541,40,39,Plug and Perf,2.00,3060,SW,648.6
100/11-12-077-15W6/00,OVINTIV CANADA ULC,1972585,37095,365859,5404,1002,5910,7726,2017,3115,125,25,Plug and Perf,1.40,4203,SW,995.8
103/12-18-079-18W6/00,SHELL CANADA LIMITED,829718,0,138286,2273,379,6320,7726,2014,3677,204,18,Plug and Perf,0.60,2290,SW,799.5
102/06-17-080-18W6/00,SHELL CANADA LIMITED,858447,0,143074,2346,391,4615,7728,2015,1874,99,19,Ball and Seat ,0.60,1130,SW,375.1
100/01-29-082-20W6/00,CREW ENERGY INC.,767532,0,127922,2103,351,3900,7728,2017,1795,56,32,Ball and Seat ,1.00,1874,SW,349.4
102/13-26-080-16W6/00,TOURMALINE OIL CORP.,455824,0,75971,1245,208,3742,7728,2019,1280,56,23,Ball and Seat ,1.00,1234,SW,274.5
100/16-28-080-16W6/00,ARC RESOURCES LTD.,820236,0,136706,2241,374,4280,7730,2011,2037,170,12,Plug and Perf,0.60,1129,WB,136.9
102/05-20-080-17W6/00,OVINTIV CANADA ULC,667550,76418,187676,1829,514,4119,7730,2018,1704,55,31,Plug and Perf,2.60,4452,SW,666.1
100/15-19-081-17W6/00,ARC RESOURCES LTD.,426463,60886,131963,1165,361,4587,7730,2019,2279,95,24,Plug and Perf,1.90,4313,SW,797.8
100/08-11-080-19W6/00,SHELL CANADA LIMITED,3483753,6,580631,9545,1591,5708,7733,2017,3033,55,55,Ball and Seat/Coil Tubing,0.90,2754,SW,248.1
102/13-31-078-18W6/00,SHELL CANADA LIMITED,1732495,0,288749,4734,789,4120,7733,2011,1295,72,18,Ball and Seat ,0.60,828,SW,290.0
100/08-18-080-15W6/00,TOURMALINE OIL CORP.,1346658,750,225193,3690,617,3853,7733,2016,1375,53,26,Ball and Seat ,1.00,1413,SW,286.1
100/11-22-082-19W6/00,CREW ENERGY INC.,859824,307,143611,2349,392,4506,7733,2019,2295,60,38,Plug and Perf,2.00,4560,SW,549.6
105/14-08-081-18W6/00,CANADIAN NATURAL RESOURCES LIMITED,1549501,223,258474,4245,708,4522,7735,2017,1940,43,45,Ball and Seat ,2.00,3825,SW,443.6
103/09-10-080-17W6/00,OVINTIV CANADA ULC,1122321,60445,247498,3067,676,5374,7735,2015,3062,118,26,Ball and Seat/Plug and Perf,1.50,4468,SW,895.4
100/12-24-081-18W6/00,ARC RESOURCES LTD.,293002,52391,101224,803,277,3184,7735,2016,1076,72,15,Plug and Perf,1.30,1405,SW,477.2
104/16-11-080-17W6/00,OVINTIV CANADA ULC,1983469,78920,409498,5419,1119,4799,7738,2019,2593,76,34,Plug and Perf,3.50,8960,SW,746.9
100/08-12-081-18W6/00,OVINTIV CANADA ULC,982652,16755,180531,2692,495,4098,7738,2018,1749,73,24,Plug and Perf,1.80,3089,SW,530.2
100/13-06-080-17W6/00,OVINTIV CANADA ULC,2381398,48938,445838,6507,1218,5131,7740,2019,2571,117,22,Plug and Perf,2.30,5992,SW,792.0
100/16-34-084-25W6/00,PETRONAS ENERGY CANADA LTD.,1560693,0,260115,4264,711,5276,7740,2019,2969,99,30,Plug and Perf,2.00,5940,SW,964.8
103/15-07-081-17W6/00,OVINTIV CANADA ULC,940677,130437,287216,2577,787,3855,7742,2018,1480,57,26,Plug and Perf,2.60,3873,SW,684.5
102/06-07-078-17W6/00,MURPHY OIL COMPANY LTD.,881401,0,146900,2415,403,4649,7742,2012,1659,138,12,Ball and Seat ,0.30,422,N2,77.0
100/16-19-081-17W6/00,ARC RESOURCES LTD.,524490,134138,221553,1433,605,4172,7742,2019,1935,97,20,Plug and Perf,1.90,3579,SW,756.3
100/13-03-082-19W6/00,CREW ENERGY INC.,709574,0,118262,1944,324,3285,7745,2009,978,196,5,Coil Tubing/Plug and Perf,0.60,600,SW,666.1
102/12-13-080-18W6/00,TOURMALINE OIL CORP.,289040,0,48173,792,132,4275,7745,2012,1849,924,2,Ball and Seat ,0.00,55,SW,257.0
102/03-09-079-17W6/00,OVINTIV CANADA ULC,2273830,2907,381879,6213,1043,4432,7747,2015,1789,112,16,Plug and Perf,2.70,4908,SW,1422.2
100/13-29-080-15W6/00,TOURMALINE OIL CORP.,961290,117,160332,2634,439,3384,7747,2017,1072,43,25,Ball and Seat ,1.30,1341,SW,256.1
102/08-06-081-20W6/00,SHELL CANADA LIMITED,1276332,0,212722,3487,581,3725,7750,2015,1141,46,25,Ball and Seat ,0.70,775,SW,277.8
102/12-01-080-16W6/00,TOURMALINE OIL CORP.,1072923,209,179029,2940,491,3905,7750,2017,1294,46,28,Ball and Seat ,1.20,1505,SW,333.0
100/06-19-080-18W6/00,SHELL CANADA LIMITED,569191,4,94870,1559,260,4338,7750,2009,1600,400,4,Plug and Perf,0.50,868,SW,1064.6
105/09-13-081-18W6/00,OVINTIV CANADA ULC,447892,28596,103245,1227,283,4095,7750,2018,1816,91,20,Plug and Perf,1.20,2159,SW,387.1
104/11-31-080-17W6/00,OVINTIV CANADA ULC,1348847,25690,250498,3696,686,4148,7752,2018,1837,74,25,Plug and Perf,1.80,3230,SW,587.6
103/16-36-079-18W6/00,OVINTIV CANADA ULC,2955124,61871,554392,8096,1519,4582,7754,2017,4339,70,62,Plug and Perf,0.70,2973,SW,383.8
102/01-35-077-15W6/00,OVINTIV CANADA ULC,2958655,58516,551625,8106,1511,5789,7759,2017,3229,66,49,Plug and Perf,1.40,4569,SW,568.1
100/13-34-080-16W6/00,ARC RESOURCES LTD.,737342,0,122890,2020,337,3578,7759,2010,1293,259,5,Plug and Perf,0.50,625,BI Foam,185.6
100/04-05-081-15W6/00,TOURMALINE OIL CORP.,1934453,1465,323874,5300,887,3378,7762,2012,1330,58,23,Ball and Seat/Plug and Perf,1.00,1275,SW,266.9
100/12-11-081-18W6/00,OVINTIV CANADA ULC,2663947,74896,518887,7299,1422,4825,7764,2016,2319,97,24,Plug and Perf,1.80,4096,SW,781.8
100/06-27-077-17W6/00,MURPHY OIL COMPANY LTD.,1236868,0,206145,3389,565,4518,7766,2010,1580,113,14,Ball and Seat ,0.40,685,SW,444.9
100/08-11-080-16W6/00,TOURMALINE OIL CORP.,925664,23,154301,2536,423,3843,7766,2017,1554,62,25,Ball and Seat ,0.90,1379,SW,300.0
100/14-20-079-17W6/00,OVINTIV CANADA ULC,773829,3679,132651,2120,363,4033,7766,2010,2828,257,11,Coil Tubing Jet Cut,0.40,1101,WB,180.5
100/16-02-078-15W6/00,OVINTIV CANADA ULC,1292125,17568,232923,3530,636,4347,7769,2015,1965,218,9,Plug and Perf,1.50,2870,SW,1131.3
100/16-31-077-17W6/00,MURPHY OIL COMPANY LTD.,1061315,0,176886,2900,483,5175,7769,2011,2260,161,14,Ball and Seat ,0.30,714,SW,72.1
102/14-07-081-17W6/00,OVINTIV CANADA ULC,638178,52441,158804,1748,435,3932,7769,2018,1662,64,26,Plug and Perf,2.60,4388,SW,713.5
103/11-31-080-17W6/00,OVINTIV CANADA ULC,942029,57241,214245,2581,587,4307,7771,2018,1961,46,43,Plug and Perf,2.50,4845,SW,658.0
100/16-01-084-25W6/00,PETRONAS ENERGY CANADA LTD.,221444,0,36907,607,101,4053,7776,2014,1419,109,13,Ball and Seat,0.90,1210,SW,1194.4
100/16-03-081-18W6/00,CANADIAN NATURAL RESOURCES LIMITED,1375538,142,229399,3769,629,4522,7778,2017,2239,53,42,Ball and Seat ,1.90,4202,SW,516.7
100/08-13-080-16W6/00,TOURMALINE OIL CORP.,1176282,999,197046,3223,540,3290,7778,2013,1228,44,28,Ball and Seat/Plug and Perf,1.30,1540,SW,266.2
102/02-29-081-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,1176236,0,196039,3223,537,4336,7778,2014,2048,114,18,Ball and Seat ,0.60,1117,SW,713.9
104/08-09-080-17W6/00,OVINTIV CANADA ULC,716824,12538,132009,1964,362,5172,7778,2018,2581,172,15,Plug and Perf,0.90,2196,SW,749.5
100/12-13-077-14W6/00,OVINTIV CANADA ULC,2383372,92460,489689,6530,1342,5072,7781,2017,2727,76,36,Plug and Perf,1.40,3858,SW,537.6
104/09-03-079-17W6/00,OVINTIV CANADA ULC,1999654,823,334099,5479,915,4561,7781,2014,1671,73,23,Ball and Seat ,1.40,2357,SW,484.4
