Unique Well ID,Region,Operator Name,First 12 mo CUM GAS  Mcf,First 12 mo CUM CND/OIL  Bbl,First 12 mo CUM BOE  Bbl,First 12 mo Monthly WTR  Bbl,First 12 mo CALENDAR DAILY AVG GAS  Mcf,First 12 mo CALENDAR DAILY AVG BOE  Bbl,Total Measured Depth (m) WCFD,First 12 mo CUM HRS  hrs,Completion Year WCFD,Completed Length (m) WCFD,Avg Frac Spacing (m/s),Stages Actual WCFD,Technology Group WCFD,Avg Proppant Placed WCFD (t/m),Total Proppant Placed WCFD (t),Frac Fluid WCFD,Avg Fluid Pumped WCFD (m3/s)
105/04-08-081-16W6/00,south_graben,ARC RESOURCES LTD.,364878,34515,95328,46612,1000,261,3777,5419,2017,1603,73,22,Plug and Perf,1.8,2927.5,SW,576.9
100/16-23-080-20W6/00,south_graben,SHELL CANADA LIMITED,364324,0,60721,14228,998,166,4632,4968,2014,1885,105,18,Ball and Seat ,0.6,1069,SW,580.4
102/05-08-081-16W6/00,south_graben,ARC RESOURCES LTD.,363692,50508,111124,65720,996,304,3919,6547,2017,1725,72,24,Plug and Perf,1.9,3256.6,SW,644.4
102/16-35-081-18W6/00,south_graben,ARC RESOURCES LTD.,362999,74498,134998,112688,995,370,4307,6804,2017,2235,72,31,Plug and Perf,2,4394.9,SW,582.4
103/05-18-080-17W6/00,south_graben,TOURMALINE OIL CORP.,362682,782,61229,32162,994,168,3638,5887,2015,1157,53,22,Ball and Seat ,0.8,865,SW,269.6
100/01-07-081-16W6/00,south_graben,ARC RESOURCES LTD.,362279,31315,91694,64060,993,251,3608,5503,2017,1453,73,20,Plug and Perf,1.8,2669.6,SW,566
100/11-08-079-16W6/00,south_graben,OVINTIV CANADA ULC,362120,2160,62513,22301,992,171,5109,3562,2012,2624,375,7,Plug and Perf,0.5,1193.2,SW,835.4
100/13-15-080-16W6/00,south_graben,TOURMALINE OIL CORP.,361799,728,61028,7154,991,167,3654,4630,2011,1368,228,6,Plug and Perf,0.6,835,SW,625
102/08-13-081-18W6/00,south_graben,OVINTIV CANADA ULC,361629,19996,80267,26261,991,220,4230,7867,2018,1840,115,16,Plug and Perf,1.7,3078,SW,850.8
100/08-24-081-19W6/00,south_graben,CANADIAN NATURAL RESOURCES LIMITED,360107,18,60036,4121,987,165,3555,3161,2014,1214,64,19,Ball and Seat ,1,1244.3,SW,454.6
100/04-09-080-20W6/00,south_graben,SHELL CANADA LIMITED,359669,0,59945,18024,985,164,5137,4363,2014,2394,239,10,Plug and Perf,0.6,1446,SW,921.6
100/14-02-084-25W6/00,north_graben,PETRONAS ENERGY CANADA LTD.,359606,121,60055,29642,985,165,4366,8194,2014,1991,181,11,Plug and Perf,1,1918.9,SW,1229.1
100/16-28-081-19W6/00,south_graben,CANADIAN NATURAL RESOURCES LIMITED,358970,0,59828,815,981,164,3380,6655,2011,1025,146,7,Plug and Perf,0.7,756.1,SW,771.7
102/07-10-080-17W6/00,south_graben,OVINTIV CANADA ULC,358108,16314,75998,22967,981,208,4347,7721,2018,1934,121,16,Plug and Perf,0.9,1655.6,SW,548.7
105/16-07-081-17W6/00,south_graben,OVINTIV CANADA ULC,357921,71427,131081,40201,978,358,4718,7363,2019,2292,72,32,Plug and Perf,2.2,5007.8,SW,755.7
100/07-17-087-23W6/00,north_graben,CONOCOPHILLIPS CANADA RESOURCES CORP.,356286,56689,116070,49143,974,317,4705,7558,2016,2375,53,45,Ball and Seat ,0.9,2044,SW,465.6
102/11-02-084-25W6/00,north_graben,PETRONAS ENERGY CANADA LTD.,356177,240,59603,23112,976,163,4248,7606,2012,1621,180,9,Plug and Perf,1.6,2524.5,SW,2101.2
100/01-18-078-17W6/00,south_graben,ARC RESOURCES LTD.,355859,0,59310,1661,972,162,4155,7589,2008,1451,181,8,Plug and Perf,0.2,279.2,WB,75.6
102/01-34-080-18W6/00,south_graben,SHELL CANADA LIMITED,355834,195,59501,5148,975,163,3812,3895,2010,1400,233,6,Plug and Perf,0.7,931.3,SW,775.9
104/16-08-081-17W6/00,south_graben,OVINTIV CANADA ULC,355605,67358,126626,50929,1162,414,3972,6854,2020,1433,55,26,Plug and Perf,2.5,3602.3,SW,502.4
103/16-14-080-18W6/00,south_graben,TOURMALINE OIL CORP.,355601,3367,62634,11495,972,171,4272,4034,2015,1483,46,32,Ball and Seat ,1.2,1780.1,SW,305.6
100/13-04-080-17W6/00,south_graben,OVINTIV CANADA ULC,355340,3917,63141,0,974,173,4405,6878,2010,1741,348,5,Plug and Perf,0.7,1200,SW,1020.6
102/03-07-078-17W6/00,south_graben,MURPHY OIL COMPANY LTD.,354234,0,59039,793,971,162,4455,7577,2012,1738,290,6,Ball and Seat ,0.2,310.1,N2,103.9
100/13-21-082-20W6/00,south_graben,CREW ENERGY INC.,353807,0,58968,6919,969,162,3700,7622,2017,1722,56,31,Ball and Seat ,1,1745.2,SW,358.5
100/01-07-079-16W6/00,south_graben,OVINTIV CANADA ULC,352938,2003,60826,18645,967,167,4438,4159,2012,1963,218,9,Plug and Perf,0.7,1412.3,SW,812
104/16-06-081-16W6/00,south_graben,ARC RESOURCES LTD.,352723,68282,127069,89933,966,348,4149,7186,2017,1978,73,27,Plug and Perf,1.9,3715.1,SW,636
103/15-16-080-15W6/00,south_graben,ARC RESOURCES LTD.,352610,0,58768,20903,963,161,4050,4519,2019,1696,68,25,Plug and Perf,1.6,2684.3,SW,630.6
100/10-17-082-20W6/00,south_graben,CREW ENERGY INC.,352052,2932,61607,11723,965,169,3170,8345,2010,960,192,5,Plug and Perf,0.6,600.2,SW,656.8
100/14-05-080-17W6/00,south_graben,OVINTIV CANADA ULC,351547,9826,68417,34669,963,187,5298,7550,2018,1285,99,13,Plug and Perf,1.4,1783,SW,451.1
100/12-04-082-19W6/02,south_graben,CANADIAN NATURAL RESOURCES LIMITED,351522,2239,60826,2782,963,167,3210,5546,2008,1050,210,5,Ball and Seat ,0.3,357,CO2,123
109/02-06-081-17W6/00,south_graben,OVINTIV CANADA ULC,351339,7158,65715,100370,963,180,4510,7356,2018,2198,73,30,Plug and Perf,1.6,3534.8,SW,654.7
103/04-08-081-16W6/00,south_graben,ARC RESOURCES LTD.,350968,233,58728,25424,959,161,4276,6283,2015,2165,66,33,Ball and Seat ,1,2053.2,SW,378.4
103/01-18-080-15W6/00,south_graben,TOURMALINE OIL CORP.,350869,1598,60076,21353,961,165,3929,3038,2016,1233,39,32,Ball and Seat ,1,1271.6,SW,337.7
103/13-23-082-20W6/00,south_graben,CREW ENERGY INC.,349319,67,58287,19058,957,160,3903,7586,2017,1878,57,33,Ball and Seat ,1.1,2053,SW,450.7
100/03-26-082-20W6/00,south_graben,CREW ENERGY INC.,348987,134,58299,17236,956,160,3770,7462,2017,1701,53,32,Ball and Seat ,1.2,2080,SW,383.2
100/16-08-087-21W6/00,north_graben,CONOCOPHILLIPS CANADA RESOURCES CORP.,348775,49236,107365,97607,953,293,4623,6312,2019,2601,53,49,Ball and Seat ,1.2,3084,SW,540.8
102/01-15-080-18W6/00,south_graben,SHELL CANADA LIMITED,347821,0,57970,4118,950,158,4712,5678,2012,2276,228,10,Plug and Perf,0.6,1387.2,SW,728.8
102/01-13-081-18W6/00,south_graben,OVINTIV CANADA ULC,347376,33686,91582,31722,952,251,4381,3766,2017,1982,60,33,Plug and Perf,1.7,3341.8,SW,679.6
102/04-09-080-20W6/00,south_graben,SHELL CANADA LIMITED,347097,0,57850,18040,951,159,5112,4495,2014,2101,233,9,Plug and Perf,0.6,1333,SW,903.3
102/08-07-080-15W6/00,south_graben,TOURMALINE OIL CORP.,347044,823,58664,28521,951,161,4001,6653,2017,1375,47,29,Ball and Seat ,0.9,1290,SW,340.2
102/06-09-080-20W6/00,south_graben,SHELL CANADA LIMITED,347002,0,57834,15349,951,158,4916,4380,2014,2258,251,9,Plug and Perf,0.6,1302,SW,910.3
100/13-12-082-20W6/00,south_graben,CREW ENERGY INC.,346854,0,57809,10899,950,158,3467,6893,2010,1421,355,4,Plug and Perf,0.8,1124,SW,1372.3
107/03-13-081-18W6/00,south_graben,OVINTIV CANADA ULC,346490,14630,72378,64541,949,198,4795,7406,2018,2461,137,18,Plug and Perf,1.5,3681,SW,831.1
102/04-20-080-15W6/00,south_graben,TOURMALINE OIL CORP.,346331,839,58561,23538,949,160,3904,3540,2018,1336,35,38,Ball and Seat ,1.1,1493,SW,257.6
102/08-34-080-17W6/00,south_graben,OVINTIV CANADA ULC,346317,58019,115739,36521,1132,378,6000,6835,2020,3402,103,33,Plug and Perf,1.2,4058,SW,473.3
103/09-13-081-18W6/00,south_graben,OVINTIV CANADA ULC,344523,31448,88869,52387,944,244,4054,7992,2018,1768,93,19,Plug and Perf,1.1,2019,SW,386.9
102/08-23-084-24W6/00,north_graben,ARC RESOURCES LTD.,343312,59651,116869,89133,1122,382,4375,4174,2020,2350,69,34,Plug and Perf,1.9,4448.5,SW,563.5
102/12-11-081-18W6/00,south_graben,OVINTIV CANADA ULC,342849,79972,137114,26443,939,376,5024,7594,2018,2522,126,20,Plug and Perf,1.5,3851.8,SW,768.9
100/13-33-079-17W6/00,south_graben,OVINTIV CANADA ULC,341323,984,57871,3759,933,158,4154,6523,2011,1805,139,13,Coil Tubing Jet Cut,0.7,1264.2,WB,192.3
104/04-29-080-17W6/00,south_graben,OVINTIV CANADA ULC,341087,17508,74356,64179,935,204,5045,5724,2018,2593,86,30,Plug and Perf,1.8,4557,SW,712.8
102/13-33-081-18W6/00,south_graben,ARC RESOURCES LTD.,340303,57361,114079,97444,932,313,4140,6523,2016,2048,76,27,Plug and Perf,1.8,3698.9,SW,634.3
103/02-31-080-18W6/00,south_graben,SHELL CANADA LIMITED,340017,0,56669,3762,929,155,4182,4212,2011,1836,262,7,Plug and Perf,0.4,808,SW,590.6
100/16-29-081-18W6/02,south_graben,CREW ENERGY INC.,339067,54204,110715,45905,929,303,3639,8232,2014,1361,47,29,Ball and Seat ,1.6,2117,SW,534
102/13-16-088-23W6/00,north_graben,CONOCOPHILLIPS CANADA RESOURCES CORP.,337262,93186,149396,67648,1007,446,5000,4898,2020,2398,61,39,Plug and Perf,1.6,3869.3,SW,776.2
100/08-21-081-17W6/00,south_graben,ARC RESOURCES LTD.,333868,61547,117192,70999,915,321,4520,7080,2018,2395,73,33,Plug and Perf,1.7,4139.9,SW,466.6
103/13-12-081-17W6/00,south_graben,ARC RESOURCES LTD.,332993,41256,96755,30121,912,265,3391,6427,2017,1300,72,18,Plug and Perf,1.8,2388.5,SW,559.2
100/16-25-082-20W6/00,south_graben,CREW ENERGY INC.,332671,333,55778,37381,911,153,3551,7006,2017,1524,38,40,Ball and Seat ,2.1,3117,SW,426
102/14-21-080-18W6/00,south_graben,SHELL CANADA LIMITED,332198,283,55650,13921,910,153,3186,6708,2013,814,203,4,Plug and Perf,0.7,528.3,SW,882.5
102/08-23-080-18W6/00,south_graben,TOURMALINE OIL CORP.,331591,1910,57175,12744,906,156,3710,5964,2015,1345,52,26,Ball and Seat ,1.5,1962.4,SW,418.3
100/05-15-081-17W6/00,south_graben,ARC RESOURCES LTD.,331184,99938,155135,30003,907,425,3376,7452,2014,1249,50,25,Plug and Perf,1.8,2278,SW,538
100/15-21-080-17W6/00,south_graben,OVINTIV CANADA ULC,328896,14550,69366,46013,901,190,4054,5858,2018,1840,108,17,Plug and Perf,1.7,3107,SW,642.1
100/09-07-080-15W6/00,south_graben,TOURMALINE OIL CORP.,326926,1120,55607,24173,896,152,3860,7783,2017,1355,50,27,Ball and Seat ,0.9,1159.3,SW,319.4
104/03-14-081-18W6/00,south_graben,OVINTIV CANADA ULC,326509,57279,111697,35760,892,305,4436,8443,2019,1987,57,35,Plug and Perf,2.4,4810.1,SW,652.7
100/04-02-081-17W6/00,south_graben,ARC RESOURCES LTD.,326283,277,54657,24728,894,150,4293,7289,2013,2039,85,24,Plug and Perf,0.7,1420.7,SW,294.7
103/04-13-081-17W6/00,south_graben,ARC RESOURCES LTD.,325651,51168,105443,37535,892,289,3689,5534,2017,1528,73,21,Plug and Perf,1.8,2783.1,SW,566.9
104/05-13-081-17W6/00,south_graben,ARC RESOURCES LTD.,324429,39903,93974,58598,889,258,3915,6979,2019,1779,94,19,Plug and Perf,1.4,2542.1,SW,635
103/13-11-081-17W6/00,south_graben,ARC RESOURCES LTD.,324019,65851,119854,94157,885,328,4688,4922,2016,2497,51,49,Plug and Perf,1.9,4632.8,SW,517.9
107/14-07-081-17W6/00,south_graben,OVINTIV CANADA ULC,323772,81615,135577,45953,887,371,4084,7390,2018,1252,96,13,Plug and Perf,1.7,2183,SW,1040.4
102/13-25-087-24W6/00,north_graben,YOHO RESOURCES INC.,323585,120569,174500,11625,887,478,3839,8040,2018,1704,43,40,Ball and Seat ,1.7,2858.9,SW,472.9
105/02-21-080-17W6/00,south_graben,OVINTIV CANADA ULC,323044,19288,73128,75128,885,200,4960,5846,2017,2399,96,25,Plug and Perf,1.8,4247.8,SW,685.1
100/06-07-084-24W6/00,north_graben,PETRONAS ENERGY CANADA LTD.,322850,284,54092,67533,885,148,4379,8057,2014,1996,166,12,Plug and Perf,1.1,2103,SW,1117.2
102/16-01-084-25W6/00,north_graben,PETRONAS ENERGY CANADA LTD.,322836,0,53806,98768,885,147,3772,7478,2014,1307,65,20,Ball and Seat ,1,1296.4,SW,640.6
100/04-35-084-25W6/00,north_graben,PETRONAS ENERGY CANADA LTD.,322335,909,54632,38348,881,149,4149,7790,2015,1479,164,9,Plug and Perf,1.1,1559.6,SW,1325.3
104/10-12-081-21W6/00,south_graben,SHELL CANADA LIMITED,320608,0,53435,15044,878,146,3974,3415,2014,1613,90,18,Ball and Seat ,0.7,1068,SW,419.3
102/13-18-080-20W6/02,south_graben,SHELL CANADA LIMITED,320449,0,53408,5209,878,146,4300,2518,2011,1621,232,7,Plug and Perf,0.6,1025.5,SW,777.3
100/16-11-081-18W6/00,south_graben,OVINTIV CANADA ULC,319322,73807,127028,44466,873,347,3990,7301,2019,1559,65,24,Plug and Perf,2.4,3738,SW,523.9
102/08-19-081-17W6/00,south_graben,ARC RESOURCES LTD.,319072,78481,131660,112208,872,360,3622,5532,2015,1486,53,28,Plug and Perf,1.8,2688,SW,618.2
102/09-28-080-16W6/00,south_graben,ARC RESOURCES LTD.,318891,0,53149,6747,874,146,3635,7721,2013,1511,95,16,Plug and Perf,0.7,976.7,SW,307.8
102/16-06-081-16W6/00,south_graben,ARC RESOURCES LTD.,318680,45447,98560,76296,873,270,3840,7106,2017,1654,72,23,Plug and Perf,1.9,3134.9,SW,637.9
102/16-35-079-19W6/00,south_graben,SHELL CANADA LIMITED,316328,0,52721,32543,867,144,3983,5861,2015,1072,89,12,Ball and Seat ,0.5,478,SW,618.4
100/07-12-088-23W6/00,north_graben,CONOCOPHILLIPS CANADA RESOURCES CORP.,314608,42848,95283,43861,860,260,4520,5947,2017,2443,54,45,Ball and Seat ,0.9,2215,SW,411.6
105/15-21-080-17W6/00,south_graben,OVINTIV CANADA ULC,312143,13021,65044,60813,855,178,4165,7433,2018,1852,109,17,Plug and Perf,1.7,3130,SW,670
100/13-30-077-15W6/00,south_graben,OVINTIV CANADA ULC,312100,249,52265,2258,855,143,3819,2789,2009,1183,148,8,Coil Tubing Jet Cut,0.7,816,WB,145.5
103/13-16-088-23W6/00,north_graben,CONOCOPHILLIPS CANADA RESOURCES CORP.,311733,77967,129923,94180,852,355,5048,5388,2020,2491,62,40,Plug and Perf,1.5,3735.2,SW,708.8
105/11-09-080-20W6/00,south_graben,SHELL CANADA LIMITED,310568,0,51761,14068,851,142,4838,5170,2014,2147,239,9,Plug and Perf,0.6,1240,SW,909.1
100/16-13-081-18W6/00,south_graben,OVINTIV CANADA ULC,310045,26842,78516,55820,849,215,3975,7810,2018,1744,92,19,Plug and Perf,1.2,2089,SW,378.2
100/07-29-080-18W6/00,south_graben,SHELL CANADA LIMITED,309014,406,51908,4539,847,142,4825,3058,2013,2515,229,11,Plug and Perf,0.6,1386.1,SW,790.3
102/07-06-081-17W6/02,south_graben,OVINTIV CANADA ULC,307831,6468,57773,61364,843,158,4447,7368,2018,2077,69,30,Plug and Perf,1.1,2224.1,SW,442
104/07-31-080-18W6/00,south_graben,SHELL CANADA LIMITED,307386,0,51231,5407,840,140,4080,3658,2011,1650,206,8,Plug and Perf,0.6,1050,SW,710.6
102/13-26-080-15W6/00,south_graben,TOURMALINE OIL CORP.,306680,147,51261,18698,840,140,3694,3317,2017,1374,43,32,Ball and Seat ,1.3,1721.4,SW,314.6
100/01-14-080-18W6/00,south_graben,TOURMALINE OIL CORP.,305719,2223,53176,71476,838,146,3942,7450,2014,1439,55,26,Ball and Seat ,1,1469.1,SW,404.6
100/13-34-084-24W6/00,north_graben,ARC RESOURCES LTD.,304953,66198,117023,83081,836,321,4009,6086,2016,1953,53,37,Plug and Perf,1.8,3520.7,SW,418.7
102/09-21-084-24W6/00,north_graben,ARC RESOURCES LTD.,303131,65772,116294,115238,831,319,4392,6372,2018,2276,53,43,Plug and Perf,2,4563.9,SW,512.2
105/13-12-081-17W6/00,south_graben,ARC RESOURCES LTD.,302989,30522,81020,25691,830,222,3498,5554,2017,1375,72,19,Plug and Perf,1.8,2415.3,SW,558.3
100/15-13-080-18W6/00,south_graben,TOURMALINE OIL CORP.,302166,6092,56453,19843,828,155,4246,6202,2010,1919,175,11,Plug and Perf,0.5,870,SW,475.6
100/11-33-087-23W6/00,north_graben,CONOCOPHILLIPS CANADA RESOURCES CORP.,301623,77105,127376,49847,824,348,4560,7049,2020,2329,63,37,Plug and Perf,1.4,3308,SW,610.3
104/05-15-081-21W6/00,south_graben,SHELL CANADA LIMITED,301598,0,50266,12698,824,137,4044,7157,2015,1568,105,15,Ball and Seat ,0.6,885,SW,415.7
100/14-21-081-17W6/00,south_graben,ARC RESOURCES LTD.,300634,50667,100773,56912,824,276,5383,6710,2018,3257,84,39,Ball and Seat/Plug and Perf,1.6,5334.4,SW,470.2
100/04-20-079-18W6/00,south_graben,SHELL CANADA LIMITED,300341,13,50069,5925,823,137,4700,1447,2011,1990,249,8,Plug and Perf,0.6,1241.3,SW,727.4
102/09-14-080-18W6/00,south_graben,TOURMALINE OIL CORP.,299822,2428,52399,12946,819,143,3910,3262,2015,1393,54,26,Ball and Seat ,1,1406.8,SW,340.8
100/12-31-079-17W6/00,south_graben,OVINTIV CANADA ULC,299581,1453,51383,4323,821,141,4233,8410,2010,1753,195,9,Coil Tubing Jet Cut,0.5,907.4,WB,157.9
104/13-13-080-18W6/00,south_graben,TOURMALINE OIL CORP.,299006,4,49838,46274,977,163,3844,6734,2020,1349,54,25,Ball and Seat ,0.7,924,SW,204.7
102/02-05-079-15W6/00,south_graben,ARC RESOURCES LTD.,295135,300,49489,1569,809,136,4760,4819,2013,2135,142,15,Plug and Perf,0.5,965,SW,491.9
102/01-12-081-18W6/00,south_graben,OVINTIV CANADA ULC,293896,9699,58682,78488,805,161,4249,7382,2018,1825,70,26,Plug and Perf,1.1,1910.4,SW,435.3
100/16-22-080-16W6/00,south_graben,TOURMALINE OIL CORP.,293758,1414,50374,2809,803,138,3955,288,2011,1665,98,17,Ball and Seat/Plug and Perf,0.7,1142.8,SW,369.2
102/09-07-082-19W6/00,south_graben,CREW ENERGY INC.,293069,64,48909,17597,803,134,2715,6797,2014,797,42,19,Ball and Seat ,1.6,1235,SW,456.4
100/16-05-084-24W6/00,north_graben,PETRONAS ENERGY CANADA LTD.,293006,0,48834,43113,803,134,4385,7025,2012,1598,178,9,Plug and Perf,1.3,2059.5,SW,1680.8
100/12-24-081-18W6/00,south_graben,ARC RESOURCES LTD.,293002,52391,101224,75010,803,277,3184,7735,2016,1076,72,15,Plug and Perf,1.3,1404.8,SW,477.2
103/15-08-081-17W6/02,south_graben,OVINTIV CANADA ULC,291583,47282,95879,27823,953,313,4230,6823,2020,1736,91,19,Plug and Perf,1.5,2560.1,SW,485.1
100/04-29-080-15W6/00,south_graben,TOURMALINE OIL CORP.,290484,151,48565,8017,796,133,3580,5443,2016,1283,51,25,Ball and Seat ,1,1340,SW,293.6
103/12-22-080-18W6/00,south_graben,TOURMALINE OIL CORP.,290364,159,48553,20294,796,133,3766,4490,2017,1201,71,17,Plug and Perf,1.2,1414,SW,609.2
100/12-17-079-18W6/00,south_graben,SHELL CANADA LIMITED,290128,11,48366,16054,795,133,4512,2393,2011,1920,240,8,Plug and Perf,0.6,1200.6,SW,693.3
102/14-08-081-16W6/00,south_graben,ARC RESOURCES LTD.,289873,35249,83561,64074,794,229,3600,6355,2016,1368,86,16,Plug and Perf,1.8,2399.2,SW,882.6
103/07-31-080-18W6/00,south_graben,SHELL CANADA LIMITED,289513,0,48252,5908,791,132,4102,4678,2011,1676,279,6,Plug and Perf,0.4,744.2,SW,623.3
102/12-13-080-18W6/00,south_graben,TOURMALINE OIL CORP.,289040,0,48173,10826,792,132,4275,7745,2012,1849,924,2,Ball and Seat ,0,55,SW,257
102/01-07-080-15W6/00,south_graben,TOURMALINE OIL CORP.,288874,1135,49280,16340,791,135,3835,6118,2017,1426,475,3,Plug and Perf,0.8,1087.2,SW,3461.7
102/07-32-079-20W6/00,south_graben,SHELL CANADA LIMITED,288733,0,48122,1381,791,132,4870,5993,2013,1888,189,10,Plug and Perf,0.6,1118.2,SW,758.7
100/16-21-081-17W6/00,south_graben,ARC RESOURCES LTD.,288687,54735,102850,53041,791,282,5024,6622,2018,2932,92,32,Ball and Seat/Plug and Perf,1.5,4390,SW,507.2
103/08-13-082-20W6/00,south_graben,CREW ENERGY INC.,288613,0,48102,3878,791,132,3624,3754,2015,1279,64,20,Ball and Seat ,0.8,1060,SW,365.1
103/16-35-081-18W6/00,south_graben,ARC RESOURCES LTD.,288048,45783,93791,123439,789,257,4305,7562,2017,2149,69,31,Plug and Perf,2,4336,SW,717.7
102/06-23-078-19W6/00,south_graben,SHELL CANADA LIMITED,283884,0,47314,18707,778,130,4730,4514,2013,2072,230,9,Plug and Perf,0.6,1210.2,SW,859.3
103/03-29-081-17W6/00,south_graben,CREW ENERGY INC.,283549,31831,79089,58282,777,217,4042,7860,2014,1963,49,40,Ball and Seat ,1.5,2906,SW,436.7
100/10-09-080-20W6/00,south_graben,SHELL CANADA LIMITED,281836,0,46973,13226,772,129,5004,5004,2014,2179,242,9,Plug and Perf,0.6,1364,SW,1070.1
102/14-21-080-17W6/02,south_graben,OVINTIV CANADA ULC,280639,14992,61765,39269,769,169,4178,7646,2018,1765,104,17,Plug and Perf,1.7,3047.6,SW,764.5
100/13-18-080-20W6/00,south_graben,SHELL CANADA LIMITED,280091,0,46682,5448,767,128,4459,2364,2011,1750,219,8,Plug and Perf,0.6,1067.6,SW,764.6
103/10-31-080-18W6/00,south_graben,SHELL CANADA LIMITED,279992,0,46665,5538,765,128,4300,4070,2011,1919,213,9,Plug and Perf,0.6,1210,SW,693.3
100/05-12-082-20W6/00,south_graben,CREW ENERGY INC.,279862,0,46644,9360,765,127,3515,7702,2011,1401,156,9,Plug and Perf,0.8,1138,SW,533.7
104/10-36-079-18W6/00,south_graben,OVINTIV CANADA ULC,278499,3873,50289,14041,763,138,4396,3670,2017,1851,142,13,Plug and Perf,1.2,2243.3,SW,957.1
100/03-03-077-15W6/00,south_graben,OVINTIV CANADA ULC,278357,220,46613,1746,763,128,4470,8030,2009,1531,170,9,Plug and Perf,0.6,837.4,WB,205.7
100/05-24-081-18W6/00,south_graben,ARC RESOURCES LTD.,278110,51881,98233,55724,762,269,3282,7570,2016,1153,72,16,Plug and Perf,1.4,1613.8,SW,481.8
103/04-09-077-14W6/00,south_graben,OVINTIV CANADA ULC,276182,2144,48174,17202,757,132,5313,1250,2015,2747,119,23,Plug and Perf,1.4,3855.5,SW,753.8
109/09-13-081-18W6/00,south_graben,OVINTIV CANADA ULC,275451,17332,63240,17395,755,173,4344,8006,2018,1959,109,18,Plug and Perf,1.8,3436,SW,862.7
103/04-13-081-18W6/00,south_graben,OVINTIV CANADA ULC,273170,20917,66445,37970,748,182,4360,7010,2017,1795,100,18,Plug and Perf,1.8,3142,SW,750.2
100/01-02-081-18W6/00,south_graben,OVINTIV CANADA ULC,273028,23990,69494,13626,748,190,4735,7934,2018,2261,113,20,Plug and Perf,1.8,3990,SW,958.4
100/08-07-082-19W6/00,south_graben,CREW ENERGY INC.,272615,0,45436,6244,747,125,3155,7042,2010,1056,151,7,Plug and Perf,0.8,840,WB,654
100/05-13-080-18W6/00,south_graben,TOURMALINE OIL CORP.,272453,5455,50863,20881,746,139,4167,6151,2010,952,190,5,Plug and Perf,0.5,485,SW,528.1
102/09-27-081-17W6/00,south_graben,CREW ENERGY INC.,270447,29216,74291,70419,741,204,3595,5839,2017,1543,40,39,Plug and Perf,2,3063,SW,601.6
102/16-21-081-17W6/00,south_graben,ARC RESOURCES LTD.,269716,67748,112701,98429,739,309,4901,6804,2018,2813,91,31,Ball and Seat/Plug and Perf,1.4,4043,SW,717.9
100/04-17-081-20W6/00,south_graben,SHELL CANADA LIMITED,266802,69,44536,29111,729,122,5090,6120,2015,2587,152,17,Limited Entry Ball and Seat,0.3,869.6,SW,618
100/13-14-081-17W6/00,south_graben,ARC RESOURCES LTD.,266520,40404,84824,52259,730,232,5626,7294,2019,3507,97,36,Plug and Perf,1,3530.8,SW,512.8
102/09-35-081-18W6/00,south_graben,ARC RESOURCES LTD.,265316,47671,91890,96702,727,252,4253,7961,2017,2075,87,24,Plug and Perf,1.5,3184.6,SW,771.1
100/01-14-080-16W6/00,south_graben,TOURMALINE OIL CORP.,265224,1275,45479,11654,727,125,3417,4618,2011,1200,300,4,Plug and Perf,0.5,626,SW,707.4
104/01-23-080-18W6/00,south_graben,TOURMALINE OIL CORP.,264652,3864,47972,6057,723,131,4071,3370,2015,1556,58,27,Ball and Seat ,1,1549.6,SW,324.6
102/09-21-081-17W6/00,south_graben,ARC RESOURCES LTD.,264320,64509,108562,70599,724,297,4486,6780,2018,2413,71,34,Plug and Perf,1.9,4691.9,SW,541.9
103/05-22-080-20W6/00,south_graben,SHELL CANADA LIMITED,263967,0,43994,28223,723,121,4545,8263,2015,1539,91,17,Ball and Seat ,0.5,707.1,WB,364.1
102/12-33-080-15W6/00,south_graben,TOURMALINE OIL CORP.,263490,667,44582,23901,787,133,4103,3862,2020,1588,43,37,Ball and Seat ,0.9,1488.6,SW,231.7
100/14-21-080-17W6/00,south_graben,OVINTIV CANADA ULC,262840,9463,53270,38002,720,146,4053,6053,2018,1779,105,17,Plug and Perf,1.7,3033,SW,660.4
100/15-14-084-24W6/00,north_graben,ARC RESOURCES LTD.,262459,46414,90157,66493,858,295,4425,4471,2020,2360,69,34,Plug and Perf,2,4629.4,SW,559.3
100/13-08-080-18W6/00,south_graben,SHELL CANADA LIMITED,262448,0,43741,1952,719,120,4790,4620,2012,2502,228,11,Plug and Perf,0.4,963.2,WB,671.9
102/04-29-080-17W6/00,south_graben,OVINTIV CANADA ULC,261728,23900,67522,50891,717,185,4861,5155,2017,2353,87,27,Plug and Perf,1.7,4000.8,SW,812.8
100/09-13-082-20W6/00,south_graben,CREW ENERGY INC.,260774,0,43462,3137,714,119,3324,2443,2015,1361,62,22,Ball and Seat ,0.9,1166,SW,376.6
